season,round,driver,constructor,status,dnf
2011,15,Kobayashi,Sauber,finished,0
2011,15,Maldonado,Williams,finished,0
2011,15,Alguersuari,Toro Rosso,finished,0
2011,15,Senna,Renault,finished,0
2011,15,Barrichello,Williams,finished,0
2011,15,Kovalainen,Lotus,finished,0
2011,15,Trulli,Lotus,finished,0
2011,15,Glock,Virgin,+2 laps,0
2011,15,d'Ambrosio,Virgin,+2 laps,0
2011,15,Ricciardo,HRT,+2 laps,0
2011,15,Liuzzi,HRT,+3 laps,0
2011,15,Buemi,Toro Rosso,wheel,0
2011,16,Vettel,Red Bull,finished,0
2011,16,Hamilton,McLaren,finished,0
2011,16,Webber,Red Bull,finished,0
2011,16,Button,McLaren,finished,0
2011,16,Alonso,Ferrari,finished,0
2011,16,Massa,Ferrari,finished,0
2011,16,Alguersuari,Toro Rosso,finished,0
2011,16,Rosberg,Mercedes,finished,0
2011,16,Buemi,Toro Rosso,finished,0
2011,16,di Resta,Force India,finished,0
2011,16,Sutil,Force India,finished,0
2011,16,Barrichello,Williams,finished,0
2011,16,Senna,Renault,+1 lap,0
2011,16,Kovalainen,Lotus,+1 lap,0
2011,16,Kobayashi,Sauber,+1 lap,0
2011,16,Pérez,Sauber,+1 lap,0
2011,16,Trulli,Lotus,+1 lap,0
2011,16,Glock,Virgin,+1 lap,0
2011,16,Ricciardo,HRT,+1 lap,0
2011,16,d'Ambrosio,Virgin,+1 lap,0
2011,16,Liuzzi,HRT,+3 laps,0
2011,16,Maldonado,Williams,clutch,0
2011,16,Petrov,Renault,collision,0
2011,16,Schumacher,Mercedes,collision,0
2011,7,Button,McLaren,finished,0
2011,7,Vettel,Red Bull,finished,0
2011,7,Webber,Red Bull,finished,0
2011,7,Schumacher,Mercedes,finished,0
2011,7,Petrov,Renault,finished,0
2011,7,Massa,Ferrari,finished,0
2011,7,Kobayashi,Sauber,finished,0
2011,7,Alguersuari,Toro Rosso,finished,0
2011,7,Barrichello,Williams,finished,0
2011,7,Buemi,Toro Rosso,finished,0
2011,7,Rosberg,Mercedes,finished,0
2011,7,de la Rosa,Sauber,finished,0
2011,7,Liuzzi,HRT,+1 lap,0
2011,7,d'Ambrosio,Virgin,+1 lap,0
2011,7,Glock,Virgin,+1 lap,0
2011,7,Trulli,Lotus,+1 lap,0
2011,7,Karthikeyan,HRT,+1 lap,0
2011,7,di Resta,Force India,accident,1
2011,7,Maldonado,Williams,retired,1
2011,7,Heidfeld,Renault,accident,1
2011,7,Sutil,Force India,accident,1
2011,7,Alonso,Ferrari,collision,0
2011,7,Kovalainen,Lotus,transmission,0
2011,7,Hamilton,McLaren,collision,0
2011,18,Hamilton,McLaren,finished,0
2011,18,Alonso,Ferrari,finished,0
2011,18,Button,McLaren,finished,0
2011,18,Webber,Red Bull,finished,0
2011,18,Massa,Ferrari,finished,0
2011,18,Rosberg,Mercedes,finished,0
2011,18,Schumacher,Mercedes,finished,0
2011,18,Sutil,Force India,finished,0
2011,18,di Resta,Force India,finished,0
2011,18,Kobayashi,Sauber,+1 lap,0
2011,18,Pérez,Sauber,+1 lap,0
2011,18,Barrichello,Williams,+1 lap,0
2011,18,Petrov,Renault,+1 lap,0
2011,18,Maldonado,Williams,+1 lap,0
2011,18,Alguersuari,Toro Rosso,+1 lap,0
2011,18,Senna,Renault,+1 lap,0
2011,18,Kovalainen,Lotus,+1 lap,0
2011,18,Trulli,Lotus,+2 laps,0
2011,18,Glock,Virgin,+2 laps,0
2011,18,Liuzzi,HRT,+2 laps,0
2011,18,Ricciardo,HRT,mechanical,0
2011,18,Buemi,Toro Rosso,hydraulics,1
2011,18,d'Ambrosio,Virgin,brakes,1
2011,18,Vettel,Red Bull,puncture,0
2011,19,Webber,Red Bull,finished,0
2011,19,Vettel,Red Bull,finished,0
2011,19,Button,McLaren,finished,0
2011,19,Alonso,Ferrari,finished,0
2011,19,Massa,Ferrari,finished,0
2011,19,Sutil,Force India,+1 lap,0
2011,19,Rosberg,Mercedes,+1 lap,0
2011,19,di Resta,Force India,+1 lap,0
2011,19,Kobayashi,Sauber,+1 lap,0
2011,19,Petrov,Renault,+1 lap,0
2011,19,Alguersuari,Toro Rosso,+1 lap,0
2011,19,Buemi,Toro Rosso,+1 lap,0
2011,19,Pérez,Sauber,+1 lap,0
2011,19,Barrichello,Williams,+1 lap,0
2011,19,Schumacher,Mercedes,+1 lap,0
2011,19,Kovalainen,Lotus,+2 laps,0
2011,19,Senna,Renault,+2 laps,0
2011,19,Trulli,Lotus,+2 laps,0
2011,19,d'Ambrosio,Virgin,+3 laps,0
2011,19,Ricciardo,HRT,+3 laps,0
2011,19,Liuzzi,HRT,retired,1
2011,19,Hamilton,McLaren,gearbox,0
2011,19,Maldonado,Williams,retired,1
2011,19,Glock,Virgin,retired,1
2012,1,Button,McLaren,finished,0
2012,1,Vettel,Red Bull,finished,0
2012,1,Hamilton,McLaren,finished,0
2012,1,Webber,Red Bull,finished,0
2012,1,Alonso,Ferrari,finished,0
2012,1,Kobayashi,Sauber,finished,0
2012,1,Räikkönen,Lotus F1,finished,0
2012,1,Pérez,Sauber,finished,0
2012,1,Ricciardo,Toro Rosso,finished,0
2012,1,di Resta,Force India,finished,0
2012,1,Vergne,Toro Rosso,finished,0
2012,1,Rosberg,Mercedes,finished,0
2012,1,Maldonado,Williams,accident,1
2012,1,Glock,Marussia,+1 lap,0
2012,1,Pic,Marussia,+5 laps,0
2012,1,Senna,Williams,collision,0
2012,1,Massa,Ferrari,collision,0
2012,1,Kovalainen,Caterham,suspension,0
2012,1,Petrov,Caterham,steering,0
2012,1,Schumacher,Mercedes,gearbox,0
2012,1,Grosjean,Lotus F1,collision,0
2012,1,Hülkenberg,Force India,collision,0
2012,2,Alonso,Ferrari,finished,0
2012,2,Pérez,Sauber,finished,0
2012,2,Hamilton,McLaren,finished,0
2012,2,Webber,Red Bull,finished,0
2012,2,Räikkönen,Lotus F1,finished,0
2012,2,Senna,Williams,finished,0
2012,2,di Resta,Force India,finished,0
2012,2,Vergne,Toro Rosso,finished,0
2012,2,Hülkenberg,Force India,finished,0
2012,2,Schumacher,Mercedes,finished,0
2012,2,Vettel,Red Bull,finished,0
2012,2,Ricciardo,Toro Rosso,finished,0
2012,2,Rosberg,Mercedes,finished,0
2012,2,Button,McLaren,finished,0
2012,2,Massa,Ferrari,finished,0
2012,2,Petrov,Caterham,+1 lap,0
2012,2,Glock,Marussia,+1 lap,0
2012,2,Kovalainen,Caterham,+1 lap,0
2012,2,Maldonado,Williams,engine,1
2012,2,Pic,Marussia,+2 laps,0
2012,2,Karthikeyan,HRT,+2 laps,0
2012,2,de la Rosa,HRT,+2 laps,0
2012,2,Kobayashi,Sauber,retired,1
2012,2,Grosjean,Lotus F1,collision,0
2012,3,Rosberg,Mercedes,finished,0
2012,3,Button,McLaren,finished,0
2012,3,Hamilton,McLaren,finished,0
2012,3,Webber,Red Bull,finished,0
2012,3,Vettel,Red Bull,finished,0
2012,3,Grosjean,Lotus F1,finished,0
2012,3,Senna,Williams,finished,0
2012,3,Maldonado,Williams,finished,0
2012,3,Alonso,Ferrari,finished,0
2012,3,Kobayashi,Sauber,finished,0
2012,3,Pérez,Sauber,finished,0
2012,3,di Resta,Force India,finished,0
2012,3,Massa,Ferrari,finished,0
2012,3,Räikkönen,Lotus F1,finished,0
2012,3,Hülkenberg,Force India,finished,0
2012,3,Vergne,Toro Rosso,finished,0
2012,3,Ricciardo,Toro Rosso,finished,0
2012,3,Petrov,Caterham,+1 lap,0
2012,3,Glock,Marussia,+1 lap,0
2012,3,Pic,Marussia,+1 lap,0
2012,3,de la Rosa,HRT,+1 lap,0
2012,3,Karthikeyan,HRT,+2 laps,0
2012,3,Kovalainen,Caterham,+3 laps,0
2012,3,Schumacher,Mercedes,wheel nut,0
2011,11,Button,McLaren,finished,0
2011,11,Vettel,Red Bull,finished,0
2011,11,Alonso,Ferrari,finished,0
2011,11,Hamilton,McLaren,finished,0
2011,11,Webber,Red Bull,finished,0
2011,11,Massa,Ferrari,finished,0
2011,11,di Resta,Force India,+1 lap,0
2011,11,Buemi,Toro Rosso,+1 lap,0
2011,11,Rosberg,Mercedes,+1 lap,0
2011,11,Alguersuari,Toro Rosso,+1 lap,0
2011,11,Kobayashi,Sauber,+1 lap,0
2011,11,Petrov,Renault,+1 lap,0
2011,11,Barrichello,Williams,+2 laps,0
2011,11,Sutil,Force India,+2 laps,0
2011,11,Pérez,Sauber,+2 laps,0
2011,11,Maldonado,Williams,+2 laps,0
2011,11,Glock,Virgin,+4 laps,0
2011,11,Ricciardo,HRT,+4 laps,0
2011,11,d'Ambrosio,Virgin,+5 laps,0
2011,11,Liuzzi,HRT,+5 laps,0
2011,11,Kovalainen,Lotus,water leak,0
2011,11,Schumacher,Mercedes,gearbox,0
2011,11,Heidfeld,Renault,heat shield fire,0
2011,11,Trulli,Lotus,oil leak,0
2012,5,Maldonado,Williams,finished,0
2012,5,Alonso,Ferrari,finished,0
2012,5,Räikkönen,Lotus F1,finished,0
2012,5,Grosjean,Lotus F1,finished,0
2012,5,Kobayashi,Sauber,finished,0
2012,5,Vettel,Red Bull,finished,0
2012,5,Rosberg,Mercedes,finished,0
2012,5,Hamilton,McLaren,finished,0
2012,5,Button,McLaren,finished,0
2012,5,Hülkenberg,Force India,+1 lap,0
2012,5,Webber,Red Bull,+1 lap,0
2012,5,Vergne,Toro Rosso,+1 lap,0
2012,5,Ricciardo,Toro Rosso,+1 lap,0
2012,5,di Resta,Force India,+1 lap,0
2012,5,Massa,Ferrari,+1 lap,0
2012,5,Kovalainen,Caterham,+1 lap,0
2012,5,Petrov,Caterham,+1 lap,0
2012,5,Glock,Marussia,+2 laps,0
2012,5,de la Rosa,HRT,+3 laps,0
2012,5,Pérez,Sauber,wheel nut,0
2012,5,Pic,Marussia,mechanical,0
2012,5,Karthikeyan,HRT,mechanical,0
2012,5,Senna,Williams,collision,0
2012,5,Schumacher,Mercedes,collision,0
2012,8,Alonso,Ferrari,finished,0
2012,8,Räikkönen,Lotus F1,finished,0
2012,8,Schumacher,Mercedes,finished,0
2012,8,Webber,Red Bull,finished,0
2012,8,Hülkenberg,Force India,finished,0
2012,8,Rosberg,Mercedes,finished,0
2012,8,di Resta,Force India,finished,0
2012,8,Button,McLaren,finished,0
2012,8,Pérez,Sauber,finished,0
2012,8,Senna,Williams,finished,0
2012,8,Ricciardo,Toro Rosso,finished,0
2012,8,Maldonado,Williams,finished,0
2012,8,Petrov,Caterham,finished,0
2012,8,Kovalainen,Caterham,finished,0
2012,8,Pic,Marussia,finished,0
2012,8,Massa,Ferrari,+1 lap,0
2012,8,de la Rosa,HRT,+1 lap,0
2012,8,Karthikeyan,HRT,+1 lap,0
2012,8,Hamilton,McLaren,collision,0
2012,8,Grosjean,Lotus F1,electronics,0
2012,8,Vettel,Red Bull,gearbox,0
2012,8,Kobayashi,Sauber,collision,0
2012,8,Vergne,Toro Rosso,collision,0
2012,8,Glock,Marussia,withdrew,0
2012,9,Webber,Red Bull,finished,0
2012,9,Alonso,Ferrari,finished,0
2012,9,Vettel,Red Bull,finished,0
2012,9,Massa,Ferrari,finished,0
2012,9,Räikkönen,Lotus F1,finished,0
2012,9,Grosjean,Lotus F1,finished,0
2012,9,Schumacher,Mercedes,finished,0
2012,9,Hamilton,McLaren,finished,0
2012,9,Senna,Williams,finished,0
2012,9,Button,McLaren,finished,0
2012,9,Kobayashi,Sauber,finished,0
2012,9,Hülkenberg,Force India,finished,0
2012,9,Ricciardo,Toro Rosso,finished,0
2012,9,Vergne,Toro Rosso,finished,0
2012,9,Rosberg,Mercedes,finished,0
2012,9,Maldonado,Williams,+1 lap,0
2012,9,Kovalainen,Caterham,+1 lap,0
2012,9,Glock,Marussia,+1 lap,0
2012,9,Pic,Marussia,+1 lap,0
2012,9,de la Rosa,HRT,+2 laps,0
2012,9,Karthikeyan,HRT,+2 laps,0
2012,9,Pérez,Sauber,collision,0
2012,9,di Resta,Force India,collision,0
2012,9,Petrov,Caterham,engine,1
2012,10,Alonso,Ferrari,finished,0
2012,10,Button,McLaren,finished,0
2012,10,Räikkönen,Lotus F1,finished,0
2012,10,Kobayashi,Sauber,finished,0
2012,10,Vettel,Red Bull,finished,0
2012,10,Pérez,Sauber,finished,0
2012,10,Schumacher,Mercedes,finished,0
2012,10,Webber,Red Bull,finished,0
2012,10,Hülkenberg,Force India,finished,0
2012,10,Rosberg,Mercedes,finished,0
2012,10,di Resta,Force India,finished,0
2012,10,Massa,Ferrari,finished,0
2012,10,Ricciardo,Toro Rosso,finished,0
2012,10,Vergne,Toro Rosso,finished,0
2012,10,Maldonado,Williams,+1 lap,0
2012,10,Petrov,Caterham,+1 lap,0
2012,10,Senna,Williams,+1 lap,0
2012,10,Grosjean,Lotus F1,+1 lap,0
2012,10,Kovalainen,Caterham,+2 laps,0
2012,10,Pic,Marussia,+2 laps,0
2012,10,de la Rosa,HRT,+3 laps,0
2012,10,Glock,Marussia,+3 laps,0
2012,10,Karthikeyan,HRT,+3 laps,0
2012,10,Hamilton,McLaren,puncture,0
2012,11,Hamilton,McLaren,finished,0
2012,11,Räikkönen,Lotus F1,finished,0
2012,11,Grosjean,Lotus F1,finished,0
2012,11,Vettel,Red Bull,finished,0
2012,11,Alonso,Ferrari,finished,0
2012,11,Button,McLaren,finished,0
2012,11,Senna,Williams,finished,0
2012,11,Webber,Red Bull,finished,0
2012,11,Massa,Ferrari,finished,0
2012,11,Rosberg,Mercedes,finished,0
2012,11,Hülkenberg,Force India,finished,0
2012,11,di Resta,Force India,finished,0
2012,11,Maldonado,Williams,finished,0
2012,11,Pérez,Sauber,finished,0
2012,11,Ricciardo,Toro Rosso,+1 lap,0
2012,11,Vergne,Toro Rosso,+1 lap,0
2012,11,Kovalainen,Caterham,+1 lap,0
2012,11,Kobayashi,Sauber,+2 laps,0
2012,11,Petrov,Caterham,+2 laps,0
2012,11,Pic,Marussia,+2 laps,0
2012,11,Glock,Marussia,+3 laps,0
2012,11,de la Rosa,HRT,+3 laps,0
2012,11,Karthikeyan,HRT,suspension,0
2012,11,Schumacher,Mercedes,+11 laps,0
2012,12,Button,McLaren,finished,0
2012,12,Vettel,Red Bull,finished,0
2012,12,Räikkönen,Lotus F1,finished,0
2012,12,Hülkenberg,Force India,finished,0
2012,12,Massa,Ferrari,finished,0
2012,12,Webber,Red Bull,finished,0
2012,12,Schumacher,Mercedes,finished,0
2012,12,Vergne,Toro Rosso,finished,0
2012,12,Ricciardo,Toro Rosso,finished,0
2012,12,di Resta,Force India,finished,0
2012,12,Rosberg,Mercedes,finished,0
2012,12,Senna,Williams,finished,0
2012,12,Kobayashi,Sauber,finished,0
2012,12,Petrov,Caterham,+1 lap,0
2012,12,Glock,Marussia,+1 lap,0
2012,12,Pic,Marussia,+1 lap,0
2012,12,Kovalainen,Caterham,+1 lap,0
2012,12,de la Rosa,HRT,+1 lap,0
2012,12,Karthikeyan,HRT,spun off,0
2012,12,Maldonado,Williams,collision,0
2012,12,Pérez,Sauber,collision,0
2012,12,Alonso,Ferrari,collision,0
2012,12,Hamilton,McLaren,collision,0
2012,12,Grosjean,Lotus F1,collision,0
2012,13,Hamilton,McLaren,finished,0
2012,13,Pérez,Sauber,finished,0
2012,13,Alonso,Ferrari,finished,0
2012,13,Massa,Ferrari,finished,0
2012,13,Räikkönen,Lotus F1,finished,0
2012,13,Schumacher,Mercedes,finished,0
2012,13,Rosberg,Mercedes,finished,0
2012,13,di Resta,Force India,finished,0
2012,13,Kobayashi,Sauber,finished,0
2012,13,Senna,Williams,finished,0
2012,13,Maldonado,Williams,finished,0
2012,13,Ricciardo,Toro Rosso,finished,0
2012,13,d'Ambrosio,Lotus F1,finished,0
2012,13,Kovalainen,Caterham,+1 lap,0
2012,13,Petrov,Caterham,+1 lap,0
2012,13,Pic,Marussia,+1 lap,0
2012,13,Glock,Marussia,+1 lap,0
2012,13,de la Rosa,HRT,+1 lap,0
2012,13,Karthikeyan,HRT,+1 lap,0
2012,13,Webber,Red Bull,vibrations,0
2012,13,Hülkenberg,Force India,brakes,1
2012,13,Vettel,Red Bull,alternator,0
2012,13,Button,McLaren,fuel pressure,0
2012,13,Vergne,Toro Rosso,suspension,0
2012,15,Vettel,Red Bull,finished,0
2012,15,Massa,Ferrari,finished,0
2012,15,Kobayashi,Sauber,finished,0
2012,15,Button,McLaren,finished,0
2012,15,Hamilton,McLaren,finished,0
2012,15,Räikkönen,Lotus F1,finished,0
2012,15,Hülkenberg,Force India,finished,0
2012,15,Maldonado,Williams,finished,0
2012,15,Webber,Red Bull,finished,0
2012,15,Ricciardo,Toro Rosso,finished,0
2012,15,Schumacher,Mercedes,finished,0
2012,15,di Resta,Force India,finished,0
2012,15,Vergne,Toro Rosso,finished,0
2012,15,Senna,Williams,finished,0
2012,15,Kovalainen,Caterham,+1 lap,0
2012,15,Glock,Marussia,+1 lap,0
2012,15,Petrov,Caterham,+1 lap,0
2012,15,de la Rosa,HRT,+1 lap,0
2012,15,Grosjean,Lotus F1,+2 laps,0
2012,15,Pic,Marussia,engine,1
2012,15,Karthikeyan,HRT,vibrations,0
2012,15,Pérez,Sauber,spun off,0
2012,15,Alonso,Ferrari,collision,0
2012,15,Rosberg,Mercedes,collision,0
2012,7,Hamilton,McLaren,finished,0
2012,7,Grosjean,Lotus F1,finished,0
2012,7,Pérez,Sauber,finished,0
2012,7,Vettel,Red Bull,finished,0
2012,7,Alonso,Ferrari,finished,0
2012,7,Rosberg,Mercedes,finished,0
2012,7,Webber,Red Bull,finished,0
2012,7,Räikkönen,Lotus F1,finished,0
2012,7,Kobayashi,Sauber,finished,0
2012,7,Massa,Ferrari,finished,0
2012,7,di Resta,Force India,finished,0
2012,7,Hülkenberg,Force India,finished,0
2012,7,Maldonado,Williams,finished,0
2012,7,Ricciardo,Toro Rosso,finished,0
2012,7,Vergne,Toro Rosso,+1 lap,0
2012,7,Button,McLaren,+1 lap,0
2012,7,Senna,Williams,+1 lap,0
2012,7,Kovalainen,Caterham,+1 lap,0
2012,7,Petrov,Caterham,+1 lap,0
2012,7,Pic,Marussia,+3 laps,0
2012,7,Glock,Marussia,suspension,0
2012,7,Schumacher,Mercedes,rear wing,0
2012,7,de la Rosa,HRT,brakes,1
2012,7,Karthikeyan,HRT,suspension,0
2012,17,Vettel,Red Bull,finished,0
2012,17,Alonso,Ferrari,finished,0
2012,17,Webber,Red Bull,finished,0
2012,17,Hamilton,McLaren,finished,0
2012,17,Button,McLaren,finished,0
2012,17,Massa,Ferrari,finished,0
2012,17,Räikkönen,Lotus F1,finished,0
2012,17,Hülkenberg,Force India,finished,0
2012,17,Grosjean,Lotus F1,finished,0
2012,17,Senna,Williams,finished,0
2012,17,Rosberg,Mercedes,finished,0
2012,17,di Resta,Force India,finished,0
2012,17,Ricciardo,Toro Rosso,finished,0
2012,17,Kobayashi,Sauber,finished,0
2012,17,Vergne,Toro Rosso,+1 lap,0
2012,17,Maldonado,Williams,+1 lap,0
2012,17,Petrov,Caterham,+1 lap,0
2012,17,Kovalainen,Caterham,+1 lap,0
2012,17,Pic,Marussia,+1 lap,0
2012,17,Glock,Marussia,+2 laps,0
2012,17,Karthikeyan,HRT,+2 laps,0
2012,17,Schumacher,Mercedes,retired,1
2012,17,de la Rosa,HRT,accident,1
2012,17,Pérez,Sauber,accident,1
2012,19,Hamilton,McLaren,finished,0
2012,19,Vettel,Red Bull,finished,0
2012,19,Alonso,Ferrari,finished,0
2012,19,Massa,Ferrari,finished,0
2012,19,Button,McLaren,finished,0
2012,19,Räikkönen,Lotus F1,finished,0
2012,19,Grosjean,Lotus F1,finished,0
2012,19,Hülkenberg,Force India,finished,0
2012,19,Maldonado,Williams,finished,0
2012,19,Senna,Williams,finished,0
2012,19,Pérez,Sauber,finished,0
2012,19,Ricciardo,Toro Rosso,finished,0
2012,19,Rosberg,Mercedes,finished,0
2012,19,Kobayashi,Sauber,+1 lap,0
2012,19,di Resta,Force India,+1 lap,0
2012,19,Schumacher,Mercedes,+1 lap,0
2012,19,Petrov,Caterham,+1 lap,0
2012,19,Kovalainen,Caterham,+1 lap,0
2012,19,Glock,Marussia,+1 lap,0
2012,19,Pic,Marussia,+2 laps,0
2012,19,de la Rosa,HRT,+2 laps,0
2012,19,Karthikeyan,HRT,+2 laps,0
2012,19,Webber,Red Bull,alternator,0
2012,19,Vergne,Toro Rosso,suspension,0
2012,16,Vettel,Red Bull,finished,0
2012,16,Webber,Red Bull,finished,0
2012,16,Alonso,Ferrari,finished,0
2012,16,Massa,Ferrari,finished,0
2012,16,Räikkönen,Lotus F1,finished,0
2012,16,Hülkenberg,Force India,finished,0
2012,16,Grosjean,Lotus F1,finished,0
2012,16,Vergne,Toro Rosso,finished,0
2012,16,Ricciardo,Toro Rosso,finished,0
2012,16,Hamilton,McLaren,finished,0
2012,16,Pérez,Sauber,finished,0
2012,16,di Resta,Force India,finished,0
2012,16,Schumacher,Mercedes,finished,0
2012,16,Maldonado,Williams,finished,0
2012,16,Senna,Williams,finished,0
2012,16,Petrov,Caterham,+1 lap,0
2012,16,Kovalainen,Caterham,+1 lap,0
2012,16,Glock,Marussia,+1 lap,0
2012,16,Pic,Marussia,+2 laps,0
2012,16,Karthikeyan,HRT,+2 laps,0
2012,16,de la Rosa,HRT,throttle,0
2012,16,Kobayashi,Sauber,collision damage,0
2012,16,Rosberg,Mercedes,collision,0
2012,16,Button,McLaren,collision,0
2012,20,Button,McLaren,finished,0
2012,20,Alonso,Ferrari,finished,0
2012,20,Massa,Ferrari,finished,0
2012,20,Webber,Red Bull,finished,0
2012,20,Hülkenberg,Force India,finished,0
2012,20,Vettel,Red Bull,finished,0
2012,20,Schumacher,Mercedes,finished,0
2012,20,Vergne,Toro Rosso,finished,0
2012,20,Kobayashi,Sauber,finished,0
2012,20,Räikkönen,Lotus F1,+1 lap,0
2012,20,Petrov,Caterham,+1 lap,0
2012,20,Pic,Marussia,+1 lap,0
2012,20,Ricciardo,Toro Rosso,+1 lap,0
2012,20,Kovalainen,Caterham,+1 lap,0
2012,20,Rosberg,Mercedes,+1 lap,0
2012,20,Glock,Marussia,+1 lap,0
2012,20,de la Rosa,HRT,+2 laps,0
2012,20,Karthikeyan,HRT,+2 laps,0
2012,20,di Resta,Force India,accident,1
2012,20,Hamilton,McLaren,collision,0
2012,20,Grosjean,Lotus F1,accident,1
2012,20,Maldonado,Williams,collision,0
2012,20,Senna,Williams,collision,0
2012,20,Pérez,Sauber,collision,0
2013,1,Räikkönen,Lotus F1,finished,0
2013,1,Alonso,Ferrari,finished,0
2013,1,Vettel,Red Bull,finished,0
2013,1,Massa,Ferrari,finished,0
2013,1,Hamilton,Mercedes,finished,0
2013,1,Webber,Red Bull,finished,0
2013,1,Sutil,Force India,finished,0
2013,1,di Resta,Force India,finished,0
2013,1,Button,McLaren,finished,0
2013,1,Grosjean,Lotus F1,finished,0
2013,1,Pérez,McLaren,finished,0
2013,1,Vergne,Toro Rosso,finished,0
2013,1,Gutiérrez,Sauber,+1 lap,0
2013,1,Bottas,Williams,+1 lap,0
2013,1,Bianchi,Marussia,+1 lap,0
2013,1,Pic,Caterham,+2 laps,0
2013,1,Chilton,Marussia,+2 laps,0
2013,1,van der Garde,Caterham,+2 laps,0
2013,1,Ricciardo,Toro Rosso,hydraulics,1
2013,1,Rosberg,Mercedes,electrical,0
2013,1,Maldonado,Williams,spun off,0
2013,1,Hülkenberg,Sauber,fuel system,0
2013,4,Vettel,Red Bull,finished,0
2013,4,Räikkönen,Lotus F1,finished,0
2013,4,Grosjean,Lotus F1,finished,0
2013,4,di Resta,Force India,finished,0
2013,4,Hamilton,Mercedes,finished,0
2013,4,Pérez,McLaren,finished,0
2013,4,Webber,Red Bull,finished,0
2013,4,Alonso,Ferrari,finished,0
2013,4,Rosberg,Mercedes,finished,0
2013,4,Button,McLaren,finished,0
2013,4,Maldonado,Williams,finished,0
2013,4,Hülkenberg,Sauber,finished,0
2013,4,Sutil,Force India,finished,0
2013,4,Bottas,Williams,finished,0
2013,4,Massa,Ferrari,finished,0
2013,4,Ricciardo,Toro Rosso,+1 lap,0
2013,4,Pic,Caterham,+1 lap,0
2013,4,Gutiérrez,Sauber,+1 lap,0
2013,4,Bianchi,Marussia,+1 lap,0
2013,4,Chilton,Marussia,+1 lap,0
2013,4,van der Garde,Caterham,+2 laps,0
2013,4,Vergne,Toro Rosso,puncture,0
2013,5,Alonso,Ferrari,finished,0
2013,5,Räikkönen,Lotus F1,finished,0
2013,5,Massa,Ferrari,finished,0
2013,5,Vettel,Red Bull,finished,0
2013,5,Webber,Red Bull,finished,0
2013,5,Rosberg,Mercedes,finished,0
2013,5,di Resta,Force India,finished,0
2013,5,Button,McLaren,finished,0
2013,5,Pérez,McLaren,finished,0
2013,5,Ricciardo,Toro Rosso,+1 lap,0
2013,5,Gutiérrez,Sauber,+1 lap,0
2013,5,Hamilton,Mercedes,+1 lap,0
2013,5,Sutil,Force India,+1 lap,0
2013,5,Maldonado,Williams,+1 lap,0
2013,5,Hülkenberg,Sauber,+1 lap,0
2013,5,Bottas,Williams,+1 lap,0
2013,5,Pic,Caterham,+1 lap,0
2013,5,Bianchi,Marussia,+2 laps,0
2013,5,Chilton,Marussia,+2 laps,0
2013,5,Vergne,Toro Rosso,accident,1
2013,5,van der Garde,Caterham,wheel,0
2013,5,Grosjean,Lotus F1,suspension,0
2013,6,Rosberg,Mercedes,finished,0
2013,6,Vettel,Red Bull,finished,0
2013,6,Webber,Red Bull,finished,0
2013,6,Hamilton,Mercedes,finished,0
2013,6,Sutil,Force India,finished,0
2013,6,Button,McLaren,finished,0
2013,6,Alonso,Ferrari,finished,0
2013,6,Vergne,Toro Rosso,finished,0
2013,6,di Resta,Force India,finished,0
2013,6,Räikkönen,Lotus F1,finished,0
2013,6,Hülkenberg,Sauber,finished,0
2013,6,Bottas,Williams,finished,0
2013,6,Gutiérrez,Sauber,finished,0
2013,6,Chilton,Marussia,finished,0
2013,6,van der Garde,Caterham,finished,0
2013,6,Pérez,McLaren,suspension,0
2013,6,Grosjean,Lotus F1,collision,0
2013,6,Ricciardo,Toro Rosso,collision,0
2013,6,Bianchi,Marussia,brakes,1
2013,6,Maldonado,Williams,collision,0
2013,6,Massa,Ferrari,accident,1
2013,6,Pic,Caterham,gearbox,0
2013,7,Vettel,Red Bull,finished,0
2013,7,Alonso,Ferrari,finished,0
2013,7,Hamilton,Mercedes,finished,0
2013,7,Webber,Red Bull,finished,0
2013,7,Rosberg,Mercedes,finished,0
2013,7,Vergne,Toro Rosso,+1 lap,0
2013,7,di Resta,Force India,+1 lap,0
2013,7,Massa,Ferrari,+1 lap,0
2013,7,Räikkönen,Lotus F1,+1 lap,0
2013,7,Sutil,Force India,+1 lap,0
2013,7,Pérez,McLaren,+1 lap,0
2013,7,Button,McLaren,+1 lap,0
2013,7,Grosjean,Lotus F1,+1 lap,0
2013,7,Bottas,Williams,+1 lap,0
2013,7,Ricciardo,Toro Rosso,+2 laps,0
2013,7,Maldonado,Williams,+2 laps,0
2013,7,Bianchi,Marussia,+2 laps,0
2013,7,Pic,Caterham,+3 laps,0
2013,7,Chilton,Marussia,+3 laps,0
2013,7,Gutiérrez,Sauber,accident,1
2013,7,Hülkenberg,Sauber,collision,0
2013,7,van der Garde,Caterham,collision,0
2013,8,Rosberg,Mercedes,finished,0
2013,8,Webber,Red Bull,finished,0
2013,8,Alonso,Ferrari,finished,0
2013,8,Hamilton,Mercedes,finished,0
2013,8,Räikkönen,Lotus F1,finished,0
2013,8,Massa,Ferrari,finished,0
2013,8,Sutil,Force India,finished,0
2013,8,Ricciardo,Toro Rosso,finished,0
2013,8,di Resta,Force India,finished,0
2013,8,Hülkenberg,Sauber,finished,0
